NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
SIG,GB0008025412,317.95,480.56,430.33,522.85,380.73,852.93,1367.14,1929.57,2925.6,2332.48,263.56,1030.8,1232.55,1086.81,1231.18,2058.35,1803.32,1123.1,831.27,1195.4,951.54,497.42,552.74,586.26,589.71,475.85
MORGAN SINDALL GROUP,GB0008085614,129.04,166.71,211.29,282.99,145.28,327.1,536.01,868.4,1067.62,937.04,323.03,364.68,468.56,459.14,342.1,538.39,485.81,469.79,547.37,787.88,737.92,1104.67,1069.38,1400.09,1000.72,1360.63
SMITH (DS) DEAD - DELIST.04/02/25,GB0008220112,575.5,723.77,700.6,739.48,768.49,1073.77,1213.88,1192.46,1622.28,1297.55,419.48,695.86,1417.1,2541.55,3313.7,5314.31,5306.16,4983.4,5317.97,7221.17,6256.73,6144.04,7627.15,6520.24,5432.35,5563.18
ME GROUP INTERNATIONAL,GB0008481250,505.44,1487.9,576.32,111.28,142.2,917.96,727.3,632.76,572.66,230.58,62.0,175.4,319.4,265.42,399.6,865.73,862.54,898.97,774.87,949.09,462.59,424.3,260.55,370.25,555.21,763.27
LLOYDS BANKING GROUP,GB0008706128,77897.24,45308.14,49934.28,59942.97,31128.05,47857.67,52870.34,55361.97,65473.34,53721.78,7042.73,53482.65,68763.54,38939.92,56565.86,95977.35,86322.93,71450.12,61774.99,68852.02,58325.15,47126.01,38636.62,47328.29,41556.17,37300.35
TT ELECTRONICS,GB0008711763,454.42,252.0,365.94,331.09,210.71,466.16,563.32,490.08,674.64,307.14,48.96,206.41,433.2,448.61,407.52,581.21,333.18,337.54,309.24,500.72,422.16,444.97,495.51,504.92,415.13,320.87
TAYLOR WIMPEY,GB0008782301,1093.82,869.39,1104.27,1533.41,1502.59,2877.76,3370.39,4137.1,4929.41,3709.93,283.13,1732.76,1942.87,2535.09,3857.16,6541.85,7238.2,8385.99,7237.36,8775.47,7420.08,9008.21,8032.69,7032.77,5054.3,6365.22
TELECOM PLUS,GB0008794710,23.59,260.85,89.61,71.14,144.15,420.99,285.28,183.35,293.1,330.81,321.17,313.31,507.95,704.44,1055.0,2415.7,1297.63,945.55,1217.37,1356.8,1457.12,1471.52,1296.93,1509.57,1701.79,1460.75
ULTRA ELECTRONICS DEAD - DELIST.02/08/22,GB0009123323,441.54,405.91,413.8,423.4,475.78,733.96,932.87,1201.85,1636.72,1616.06,1052.92,1380.62,1975.91,1859.96,1759.99,2240.4,1972.65,1849.57,1659.5,1604.37,1167.49,1888.18,1901.49,2942.01,3036.62,3225.96
SMITH & NEPHEW,GB0009223206,3199.72,3225.63,4403.66,5498.88,5154.98,8980.33,9593.71,8458.55,11316.7,11703.36,6508.05,9102.24,10284.53,8928.23,9522.33,14150.15,16295.74,14611.46,13182.16,15565.52,16499.89,20780.38,16990.52,15466.34,12669.82,12482.11
VP,GB0009286963,39.21,44.55,36.95,58.61,59.21,109.46,171.17,244.9,338.87,285.11,78.15,117.07,168.4,172.97,205.23,452.28,394.7,372.96,413.86,477.35,546.22,523.84,490.66,479.5,339.92,283.96
VICTREX,GB0009292243,216.67,237.9,401.62,354.86,303.25,544.54,629.12,1016.86,1318.63,1243.61,562.86,1103.34,1710.5,1803.72,2016.73,2647.53,2494.92,1848.11,1980.86,3083.22,2745.73,2495.03,2566.61,2233.58,1825.25,1408.43
WEIR GROUP,GB0009465807,845.95,545.3,714.81,663.52,587.69,976.01,1308.69,1600.0,2376.15,3075.25,1029.31,2500.37,5731.37,7493.62,6959.23,8933.43,5700.63,2767.6,4923.57,6230.85,5486.56,4664.41,7193.94,5494.98,5743.87,6116.84
DECHRA PHARMACEUTICALS DEAD - DELIST.17/01/24,GB0009633180,,,159.69,115.01,42.71,129.34,181.75,233.6,326.02,506.4,399.75,457.37,538.26,591.54,897.93,1008.3,1260.15,1434.94,1790.38,3389.92,3305.11,3664.5,5186.45,5801.55,4219.21,5585.75
BABCOCK INTERNATIONAL,GB0009697037,227.85,240.39,225.88,217.59,209.02,339.58,612.1,882.92,1782.71,2569.04,1546.17,1840.68,3211.55,4242.58,5757.1,8722.75,7837.93,6451.46,5583.71,4656.16,3681.47,3090.25,1835.75,2080.61,2013.89,3179.68
ASTRAZENECA,GB0009895292,39503.5,59888.47,78531.0,88346.85,55182.46,80461.36,65756.45,72563.02,87868.46,57674.37,49005.87,63755.21,66764.64,57832.15,55666.16,85413.43,86899.59,73684.19,72855.0,84954.08,105196.87,125590.99,127460.41,187000.12,205403.67,201628.13
PAGEGROUP,GB0030232317,,,,802.07,466.24,1216.82,1291.71,1766.77,3443.58,1890.95,972.0,1824.52,2496.97,2193.66,1952.83,2523.65,2483.41,1706.53,1701.48,2466.99,2008.26,1780.11,2197.05,2537.52,1763.31,1869.09
BT GROUP,GB0030913577,112027.51,119520.87,56456.19,32460.75,21100.97,28916.0,34347.07,30861.31,49867.61,37529.39,9986.22,13561.0,22294.8,26703.6,31764.65,54216.76,58231.33,66986.99,41422.14,33573.52,28900.94,18702.33,17130.64,25514.81,16286.73,13251.89
MARKS & SPENCER GROUP,GB0031274896,19255.39,10474.53,10125.8,15257.19,11026.95,12394.54,11282.91,14989.09,22976.45,12965.69,5992.65,7949.35,8938.67,8971.64,8834.98,13614.6,12764.11,9484.71,6663.73,6799.77,6522.7,4331.07,3881.36,4594.01,3587.09,5979.97
BARCLAYS,GB0031348658,40299.51,34158.45,51222.41,50953.64,36992.92,59672.49,70335.37,75911.52,101309.85,67182.95,13591.37,57279.57,61347.89,47913.12,57799.9,67872.19,66631.06,39399.48,47873.1,49583.16,37406.45,37134.47,38738.35,42470.54,32336.25,31922.02
INTERTEK GROUP,GB0031638363,,,,,839.48,1383.44,2060.25,2031.51,2740.84,2868.41,1855.27,3097.81,4562.07,5805.96,8030.73,7992.21,6140.67,6544.11,6945.82,11043.65,10926.99,11632.25,12085.48,11303.87,8434.63,9521.49
BURBERRY GROUP,GB0031743007,,,,,1881.55,3277.58,3670.65,3582.26,5804.85,3775.71,1610.81,4137.58,8311.9,9884.13,9064.34,11303.36,12954.43,7828.08,9108.47,9014.06,10656.01,9154.94,10274.88,10467.64,10840.83,5853.22
NEXT,GB0032089863,4345.62,2743.13,4041.95,4359.56,3757.18,6982.13,7784.92,6995.72,9391.75,5293.61,3368.65,5388.4,5862.55,7364.72,10193.79,17023.7,17488.26,14140.72,6964.73,9858.0,9471.54,11179.23,14052.26,12060.86,10543.22,13580.69
BLOOMSBURY PBL.,GB0033147751,33.15,161.38,188.2,195.33,194.73,328.92,420.98,463.86,293.73,243.74,134.4,140.78,137.67,142.57,116.77,219.0,171.89,162.89,158.57,171.64,237.35,248.11,315.2,423.27,412.17,582.8
KINGFISHER,GB0033195214,17142.45,10536.43,9857.44,6852.97,9098.19,13011.82,13198.99,9532.3,12094.51,6207.79,4496.13,7730.02,9760.05,10559.01,9882.72,15381.84,13020.05,10630.65,9060.95,10849.85,6824.71,5352.97,7832.04,8240.89,6231.19,5464.16
ITV,GB0033986497,18296.55,18111.34,7488.99,4480.08,2278.4,10438.3,9154.44,7994.65,8742.0,5438.4,1466.26,3197.24,5384.9,4939.91,7115.82,13495.0,14103.22,14062.66,10163.49,9618.36,6997.28,6387.49,6182.27,6108.63,4223.81,2916.59
CHESNARA,GB00B00FPT80,,,,,,,200.72,305.12,379.33,330.05,185.13,326.41,468.64,316.21,381.91,673.1,690.85,566.89,653.8,819.42,699.59,586.33,566.51,566.1,503.63,491.76
MARSHALLS,GB00B012BV22,308.44,428.94,592.04,598.58,564.97,864.8,855.51,791.82,999.35,752.62,136.39,242.06,364.03,312.32,327.84,602.93,752.6,796.03,720.35,1134.8,1411.64,2015.5,1907.51,1703.12,1013.66,954.93
HALFORDS GROUP,GB00B012TP20,,,,,,,1372.9,1332.45,1698.74,1242.46,816.87,1454.41,1331.97,1002.02,928.7,1548.65,1371.55,1101.66,846.52,970.14,633.72,376.01,805.92,814.27,535.35,557.62
SAINSBURY J,GB00B019KW72,11048.95,7960.12,10820.29,11448.41,6829.21,10815.08,9362.54,9678.28,17840.45,12667.05,8080.85,9320.27,11237.36,8977.75,9754.02,10931.71,8114.07,6742.06,7256.32,7838.79,6817.76,5816.56,7034.98,8485.92,7364.78,7623.43
NCC GROUP,GB00B01QGK86,,,,,,,157.68,140.76,208.4,253.9,160.04,190.83,299.83,495.21,452.19,757.54,736.73,1109.15,413.62,773.96,451.3,766.23,1029.84,757.31,620.68,497.06
ADMIRAL GROUP,GB00B02J6398,,,,,,,1659.21,2529.28,5742.77,5430.37,3250.45,5030.49,7169.67,4495.85,5157.31,6652.54,6307.55,6815.77,6643.0,7741.33,8391.89,8493.41,12809.17,11897.06,7936.86,10024.12
PAYPOINT,GB00B02QND93,,,,,,,328.54,764.69,810.47,812.46,384.14,391.5,359.73,637.32,883.31,1320.6,928.86,700.84,819.63,796.19,783.22,799.08,560.49,569.52,403.61,462.82
CENTRICA,GB00B033F229,8247.84,13521.91,13420.34,12760.63,9428.75,17187.99,16756.66,18148.72,27935.65,23444.69,19514.3,21855.66,28098.16,24496.2,27466.26,27027.02,18802.12,14844.34,15476.71,11231.43,9484.19,5765.81,4328.77,6106.44,7157.99,8473.6
GRAINGER,GB00B04V1276,123.76,155.78,239.01,297.83,386.69,874.66,1005.47,1293.66,1704.88,1047.74,168.71,808.75,696.58,723.66,856.33,1663.77,1357.14,1273.45,1312.56,1627.67,1980.52,2822.01,2532.18,2830.75,2200.99,2496.41
IG GROUP HOLDINGS,GB00B06QFB75,,,,,,,,1171.08,1729.49,2255.91,1368.49,2125.61,2607.61,2744.78,2721.52,3864.13,4095.65,3931.58,2390.92,4088.85,2783.38,3199.06,4033.0,4461.69,3975.91,3400.79
ESSENTRA,GB00B0744359,,,,,,,,1128.59,1107.64,884.27,339.69,585.5,990.6,1490.89,2015.4,3437.17,4129.2,3044.54,1742.3,1692.37,1338.44,1242.12,1235.82,1214.36,815.9,592.52
BUNZL,GB00B0744B38,1646.55,2089.45,2987.74,3231.44,2639.76,3700.42,3933.01,3778.94,4557.09,4540.05,2670.6,3401.96,4011.57,4879.23,6136.18,8689.56,9798.05,8991.47,9102.47,9246.42,10778.9,8735.2,10540.0,12494.67,12148.12,13763.28
RENTOKIL INITIAL,GB00B082RF11,21205.91,9474.37,6193.16,7018.49,5081.1,6680.9,5495.05,4982.15,5547.82,3840.69,1225.08,3561.37,2651.37,2348.66,2519.72,3770.75,3639.73,4257.37,5343.23,7476.94,8085.0,11838.34,12099.39,12344.07,15477.92,13918.77
HELICAL REIT,GB00B0FYMT95,154.86,265.58,357.87,332.04,316.04,385.09,403.28,653.77,879.69,753.36,474.1,509.47,523.6,346.57,412.96,731.17,728.8,621.29,461.81,529.79,542.03,757.02,644.26,686.06,528.76,304.8
STHREE,GB00B0KM9T71,,,,,,,,673.85,1202.84,623.24,297.24,529.58,790.2,548.81,635.14,875.49,646.71,529.45,509.29,627.38,545.81,582.4,622.92,805.05,725.68,702.28
HIKMA PHARMACEUTICALS,GB00B0LCW083,,,,,,,,1218.34,1200.85,1854.33,1038.93,1604.53,2400.07,2285.55,2561.24,4640.79,7861.97,5265.56,6322.69,2949.7,5405.56,5713.89,7205.74,6047.63,4514.2,5591.79
BRITVIC DEAD - DELIST.20/01/25,GB00B0N8QD54,,,,,,,,1024.65,1344.44,1408.23,735.37,1409.23,1414.83,1450.91,1537.18,3126.11,2923.38,2524.96,2086.69,2576.7,3237.46,3125.4,3021.93,3083.67,2567.17,2748.38
LONDON STOCK EXCHANGE GROUP,GB00B0SWJX34,,,1198.71,1719.38,1480.79,1957.17,2608.55,3716.4,5387.69,8244.38,1827.07,2744.69,3888.85,4034.58,5337.25,9075.26,13369.23,13604.79,13676.17,19735.09,20696.24,36482.92,62372.44,43987.76,45110.92,58769.92
QINETIQ GROUP,GB00B0WMWD03,,,,,,,,2314.95,2558.4,2520.64,1330.42,1267.95,1318.4,1590.92,2043.9,2510.91,1886.08,1916.19,1958.53,1617.43,2293.37,2729.02,2398.97,2042.32,2382.69,2691.58
RESTAURANT GROUP DEAD - DELIST.22/12/23,GB00B0YG1K06,182,182.78,126.03,157.23,157.61,325.79,482.74,587.95,1296.27,597.22,322.13,620.83,909.52,928.51,1179.06,2164.86,2253.63,1508.84,804.05,679.81,827.03,691.98,897.98,998.79,305.29,633.24
UNILEVER (UK),GB00B10RZP78,31343.2,16804.66,21487.19,24327.47,25414.52,30483.69,27770.04,29824.43,35461.4,40646.69,24959.2,37593.74,37893.17,41319.91,49910.24,52252.09,56712.54,55103.61,60497.15,65773.48,63690.67,66191.18,137150.73,128478.52,126567.36,126668.37
IP GROUP,GB00B128J450,,,,,,376.96,587.7,527.39,709.09,567.7,138.4,206.37,186.01,672.81,719.54,1630.91,1883.21,1442.65,1167.24,1650.46,1435.86,1032.87,1716.98,1286.64,797.2,635.02
ASHMORE GROUP,GB00B132NW22,,,,,,,,,3997.73,3799.64,1232.79,2517.07,3815.17,4436.38,3848.2,3756.64,3376.35,2242.7,3101.86,4004.44,3970.66,4800.99,4109.49,2471.13,2216.04,1759.79
SAVILLS,GB00B135BJ46,107.91,181.6,241.21,158.79,122.51,464.33,655.95,1295.66,1772.69,910.1,569.96,625.43,807.53,765.76,1005.87,1367.27,1522.35,1298.64,1483.77,1965.17,1693.79,2154.53,2310.28,2509.77,1686.51,1724.38
PZ CUSSONS,GB00B19Z1432,130.6,150.06,146.94,256.59,284.51,452.12,504.01,1157.62,1424.47,1519.9,1040.61,1877.76,2365.46,2113.65,2638.54,2618.49,2085.97,1537.56,1692.51,1721.97,1104.53,1038.86,1468.53,1190.75,956.22,545.99
SEVERN TRENT,GB00B1FH8J72,4839.53,2825.42,3580.14,3578.34,3799.71,4739.86,6067.74,7092.04,6631.09,6593.1,3686.54,4195.91,5613.91,5802.29,5771.19,7294.69,7474.3,6945.2,6905.35,5861.14,6370.72,7957.27,7314.07,9399.69,8280.85,9401.1
MITCHELLS & BUTLERS,GB00B1FP6H53,,,,,,2324.53,3397.02,3307.37,5990.98,3513.88,1353.5,1760.14,2130.19,1711.1,2119.69,3308.72,2979.82,1581.23,1295.72,1404.15,1635.36,2031.75,2533.74,1897.92,1101.3,1845.43
HOCHSCHILD MINING,GB00B1FW5029,,,,,,,,,2303.38,2661.16,979.98,1338.22,3260.22,2779.77,1944.2,1213.89,497.72,469.58,1717.92,1523.4,1351.41,1238.55,1544.67,759.13,374.89,612.76
LSL PROPERTY SERVICES,GB00B1G5HX72,,,,,,,,,500.98,213.65,95.74,426.56,413.7,404.67,461.03,816.01,494.54,368.21,256.43,387.68,347.5,442.63,379.32,550.28,321.56,329.74
MARSTON'S,GB00B1JQDM80,458.9,529.83,608.94,715.25,668.78,1165.55,1572.1,1669.68,2703.83,1342.47,462.41,785.31,903.4,895.5,1180.38,1424.91,1359.12,1267.9,942.66,927.65,833.04,801.77,847.9,667.08,285.15,247.75
WHITBREAD,GB00B1KJJ408,7031.77,3966.03,4448.49,2679.67,2379.59,4128.93,5195.35,4815.47,6549.48,4307.6,1872.92,3798.72,5121.34,4802.64,6697.06,12637.72,14776.97,9814.98,8697.7,10005.56,11743.88,7332.72,9584.82,7984.64,7514.04,8194.56
RANK GROUP,GB00B1L5QH97,2949.5,1825.56,1518.51,2084.56,2216.95,3493.63,3286.95,2915.0,2483.48,770.24,333.73,609.4,826.0,858.51,971.3,913.24,1137.04,1344.8,1021.55,1227.79,839.97,1478.55,1160.5,984.26,484.92,427.81
DRAX GROUP,GB00B1VNSX38,,,,,,,,4436.27,5232.68,3574.56,2534.8,2221.25,2307.49,3002.83,3764.74,5348.13,2643.31,1303.52,1732.09,1351.22,1926.81,1330.99,2121.43,3556.8,3076.67,2035.73
SMITHS GROUP,GB00B1WY2338,4727.57,3856.01,5805.58,5624.11,5273.02,6770.92,9109.63,9452.74,11813.48,7724.43,4631.77,6171.07,8474.63,6729.6,7375.04,8989.77,6994.33,5474.55,7321.45,8796.99,7608.6,8479.85,8112.8,7931.43,7465.17,7152.54
FERREXPO,GB00B1XH2C03,,,,,,,,,,3911.3,513.59,2527.06,3873.07,3023.32,2121.73,1638.41,598.55,206.04,1182.47,2557.81,2086.91,1053.01,2758.55,1208.37,1038.06,574.34
ANGLO AMERICAN,GB00B1XZS820,8024.31,19720.84,27526.9,25987.82,20746.83,37034.54,37080.58,56278.32,76903.55,85530.43,19399.66,47901.08,70172.97,56536.26,40818.98,34653.6,26209.62,8757.02,21941.55,36089.22,38157.36,34282.53,52837.65,67054.75,45452.57,29294.4
3I GROUP,GB00B1YW4409,5909.77,10807.28,11806.05,6058.66,4539.76,7495.97,8136.84,9128.56,10626.96,6732.52,1103.04,3886.68,4849.92,3017.95,4471.57,6699.28,7384.93,5923.37,8355.25,12821.03,12340.38,13900.87,15061.61,17067.24,18872.97,30236.87
CAPITA,GB00B23K0M20,2171.98,5102.62,4378.41,4266.45,2460.34,3506.95,4837.93,5337.54,8017.05,8103.11,5868.65,6790.49,7243.14,7271.37,8258.81,11897.3,12043.43,9489.34,4642.36,1638.3,2599.77,3074.64,1055.63,642.93,574.75,407.43
RECKITT BENCKISER GROUP,GB00B24CGK77,5425.32,5134.24,8199.72,10353.59,10900.34,18270.84,22536.27,25459.38,37991.46,38644.68,26815.47,37813.72,36899.42,39527.11,47517.97,59964.04,64024.09,64670.29,63942.82,58655.44,54654.25,55912.61,59791.45,60670.22,49688.38,53034.6
SEVERFIELD,GB00B27YGJ97,99.35,78.22,69.56,87.78,76.76,137.5,205.78,378.18,756.98,528.22,180.71,281.26,344.98,297.21,95.89,296.44,315.7,224.77,292.15,307.38,275.27,344.57,326.38,298.89,229.14,208.1
RELX,GB00B2B0DG97,11019.49,9191.01,12301.55,11398.67,8718.91,11708.0,13246.3,11602.75,15414.67,13838.38,8204.14,9087.85,10693.01,10728.18,12498.93,17573.89,19689.8,19174.33,20173.67,22165.13,44960.38,49797.0,45726.1,58715.8,57596.33,83681.95
PARAGON BANKING GROUP,GB00B2NGPM57,386.38,308.87,371.49,462.46,348.67,861.84,927.7,1394.8,1421.45,685.85,199.35,611.2,840.7,910.93,1425.38,2041.15,2041.41,1240.63,1450.41,1770.52,1490.25,1621.16,1611.65,1718.11,1581.03,1748.17
WH SMITH,GB00B2PDGW16,2191.86,1208.76,1674.51,1727.39,1032.36,1277.28,1292.1,1268.06,1490.41,1236.09,773.83,1050.68,1085.88,1171.64,1308.64,2312.48,2388.65,2878.46,2314.96,3152.22,3021.04,3150.68,3495.55,2860.43,2448.58,2152.08
UNITED UTILITIES GROUP,GB00B39J2M42,6960.96,5463.28,4761.95,4843.42,5025.13,5243.49,6618.03,10536.72,13023.17,12176.82,5026.05,5639.19,6463.31,6519.43,7532.63,8854.7,9922.78,8758.22,8339.93,6538.15,7673.39,8816.42,8191.17,9620.42,8312.73,8852.67
DE LA RUE ORD,GB00B3DGH821,743.53,766.8,1153.87,1187.84,642.2,1055.85,1356.06,1629.67,2293.67,2776.42,1425.2,1402.83,1146.98,1540.04,1409.64,1351.5,909.82,593.79,760.14,913.7,571.76,192.09,472.86,288.03,150.74,214.93
BODYCOTE,GB00B3FLWH99,1354.34,1090.26,788.3,701.27,316.24,683.38,1121.92,1375.27,1664.96,1192.65,289.88,511.63,923.64,1213.18,1464.29,2217.0,2249.2,1526.14,1686.26,2513.47,1952.98,1973.41,1935.29,1904.81,1455.03,1493.54
ZIGUP,GB00B41H7391,369.79,375.52,387.19,461.06,365.88,699.32,1141.21,1370.53,1549.85,980.37,43.57,386.78,666.48,518.04,667.34,1296.74,1287.05,722.36,908.8,603.46,661.1,820.09,946.17,1246.48,1097.46,988.42
CHEMRING GROUP,GB00B45C9X44,54.64,92.02,110.63,130.56,106.18,225.68,263.17,559.84,1145.41,1584.76,220.52,357.24,374.18,1326.99,819.88,865.9,671.57,494.51,675.87,744.93,557.53,913.76,1095.55,1037.17,970.08,1218.74
WOOD GROUP (JOHN),GB00B5N0P849,,,,,1161.68,1247.1,1368.32,2195.15,2910.26,4166.58,1506.73,2903.78,5710.04,4359.69,4356.72,4823.76,3818.8,3256.45,3501.09,6022.03,4917.48,3526.42,2878.44,1701.53,1608.33,1283.88
SEGRO,GB00B5ZN1N88,2172.24,1890.66,2499.72,2164.01,1975.44,3459.75,4103.68,4434.65,7264.7,4567.05,672.71,3562.9,3783.97,2770.93,2837.65,4377.55,4918.14,4321.36,5141.03,8190.68,9392.82,12493.36,15156.76,20715.97,11924.4,13444.47
INCHCAPE,GB00B61TVQ02,1261.11,343.92,452.1,774.74,856.14,2167.55,3145.91,3314.34,4973.44,3685.0,124.31,17837.6,2861.32,2751.43,3501.99,4641.81,5042.79,4443.91,3884.22,4048.73,3344.24,3067.46,3898.34,3815.11,4512.14,3454.98
ROLLS-ROYCE HOLDINGS,GB00B63H8491,6589.03,5064.11,4614.48,3488.22,1850.41,6757.82,8500.5,13765.95,18192.47,16311.2,7711.21,15750.59,18410.99,24062.99,28956.09,30079.19,27037.15,17307.48,17539.36,21912.5,24495.56,15379.04,12599.53,11909.83,13591.63,38562.28
GREGGS,GB00B63QSB39,485.19,294.95,485.11,592.84,592.51,725.25,970.42,993.3,1019.34,917.41,545.45,657.64,791.75,879.84,759.25,810.35,1340.32,1465.43,1278.91,1849.6,2383.78,2931.97,2959.33,3554.8,3253.14,3553.95
WORKSPACE GROUP,GB00B67G5X01,118.4,201.24,288.92,298.98,266.64,472.47,759.91,925.46,1704.12,974.66,147.99,380.61,467.8,516.96,743.51,1367.61,2071.36,1635.65,1625.98,2240.64,2317.6,2904.25,1937.07,1856.69,1153.23,1188.91
BARR (AG),GB00B6XZKY75,142.04,120.9,122.61,135.97,136.76,227.37,336.4,323.0,521.89,460.99,345.2,481.46,659.35,756.09,918.84,1190.9,1201.77,832.85,755.65,1024.13,1136.02,810.33,784.7,749.32,739.71,744.62
EVRAZ SUSP - SUSP.06/12/23,GB00B71N6K86,,,,,,,,,,,,,,8817.88,5923.04,1825.97,4489.02,1291.32,4059.3,8500.02,10719.87,7062.59,11630.43,4006.38,1408.84,1496.69
EASYJET,GB00B7KR2P84,,,1637.78,2194.66,1271.69,2486.52,1760.46,2663.89,5609.49,3778.42,2077.0,2949.56,2685.38,3347.3,5981.63,11090.02,10599.47,8222.38,4619.98,9214.15,7086.01,6169.46,6293.86,6368.82,4316.25,5357.46
VESUVIUS,GB00B82YXW83,1788.98,2277.59,1824.27,814.37,516.48,1485.95,1261.58,1595.39,2310.43,2674.87,516.05,1935.61,2901.16,2939.14,1568.73,2068.45,1977.73,1129.83,1507.44,2269.75,2157.95,1440.49,1975.55,1455.6,1304.38,1655.97
THE SAGE GROUP,GB00B8C3BL03,3871.97,16203.69,5614.99,3587.73,2601.24,4607.04,5100.32,6097.65,6702.94,5578.79,3379.02,4983.14,6315.07,6714.64,6363.79,7947.36,8102.72,8827.64,8670.88,10502.65,9550.16,10419.34,8564.08,9399.5,9176.29,15504.87
COCA COLA EUROPACIFIC PARTNERS,GB00BDCPN049,12149.73,10184.8,9441.27,7805.36,8969.57,10817.57,10016.98,9282.81,9899.48,12223.11,5756.37,12618.27,8772.57,8684.42,9671.41,11777.91,10887.08,11160.02,16870.05,18618.2,22117.03,24683.31,23164.18,24431.86,25584.24,32928.99
IMI,GB00BGLP8L22,1276.28,1270.05,1342.32,1375.91,1328.47,2266.05,2751.84,3132.13,3539.05,2594.12,1240.26,2755.76,4531.53,5017.53,5829.27,6817.75,5963.39,3285.41,4114.7,4701.21,3479.88,3595.09,4982.13,5274.46,4829.86,5837.16
VODAFONE GROUP,GB00BH4HKS39,56764.36,332162.8,175704.0,125524.7,122730.11,173113.12,171558.28,124242.34,152643.67,176023.42,94063.75,113309.37,145842.92,135794.98,119887.56,107876.67,91777.4,80569.11,67457.75,76413.66,48322.41,50589.07,45778.3,48294.31,32057.71,22697.38
INFORMA,GB00BMJ6DW54,658.8,1466.61,989.1,442.15,336.79,1053.54,2409.31,3341.81,4886.43,3247.36,1265.42,3060.73,4200.7,4252.06,4468.11,5214.32,5569.02,6198.43,6773.64,7887.03,11865.95,11690.08,11567.57,12154.47,11233.06,14315.35
DIGNITY DEAD - DELIST.25/05/23,GB00BRB37M78,,,,,,,519.43,654.46,811.11,934.85,569.86,654.5,614.28,720.26,1077.22,1327.85,1440.14,1688.12,1557.19,557.74,491.25,358.52,357.39,347.06,325.48,349.98
COMPUTACENTER,GB00BV9FP302,1460.3,4119.04,934.9,825.82,767.45,1525.98,1053.25,943.41,894.32,551.0,284.61,670.57,1067.66,977.57,1136.61,1520.12,1436.24,1402.83,1189.41,1756.16,1677.34,2606.57,3328.85,4138.08,3025.52,4198.69
ROTORK,GB00BVFNZH21,496.77,386.19,387.95,415.12,362.78,611.14,728.82,1093.49,1405.91,1690.12,894.51,1709.88,2487.95,2876.62,3717.75,3873.55,3323.01,1936.41,2563.16,3555.61,3349.16,3350.9,4360.42,3525.51,3360.96,3423.65
SPIRAX GROUP,GB00BWFGQN14,648.31,408.32,429.62,431.55,440.33,761.71,941.03,1315.61,1472.18,1470.95,856.55,1477.75,2279.75,2569.8,2826.61,3829.17,3782.46,3161.91,4014.93,5792.2,6587.97,8614.67,11022.44,11609.84,10500.17,9802.64
BEAZLEY,GB00BYQ0JC66,,,,,354.14,411.65,614.72,677.78,1111.03,1234.8,530.91,916.72,1117.76,1229.82,1693.43,2238.9,2345.87,2606.08,2834.33,3920.25,3940.68,3790.71,2945.38,3806.04,5413.57,5536.53
PRIMARY HEALTH PROPS.,GB00BYRJ5J14,25.63,28.66,33.83,41.02,46.71,84.57,136.23,165.54,233.54,198.73,128.8,280.69,83.27,360.51,104.7,666.64,655.34,656.31,794.22,998.52,1248.68,2458.45,2822.69,2402.62,1723.44,1511.34
INTERMEDIATE CAPITAL GP.,GB00BYT1DJ19,375.67,468.55,728.28,665.48,731.82,1538.83,1496.27,1698.5,2781.86,2770.29,393.65,1433.81,2399.03,2058.19,2689.73,3505.6,3443.68,2625.82,2559.22,4288.57,3966.96,6636.27,7031.3,6765.82,4798.52,6900.71
JOHNSON MATTHEY,GB00BZ4BQC70,1605.3,2685.63,3318.62,2912.72,2814.61,3829.03,4290.08,5522.47,6886.31,8599.34,3101.78,5189.94,6303.63,7952.24,7045.28,11104.14,10876.44,6771.77,7284.86,8501.5,8224.62,6514.41,8266.19,4463.66,4709.43,3682.5
CRH PUBLIC LIMITED,IE0001827041,,,,,,11705.14,15625.0,17176.61,23736.94,20307.06,13174.61,16197.17,15636.84,15458.68,15771.45,20394.58,22738.39,20561.53,27188.24,28607.05,24943.39,27059.99,34503.69,33902.71,34427.3,54788.54
DCC,IE0002424939,719.38,1002.39,931.69,835.39,867.19,1250.23,1933.44,1895.63,2898.58,2107.65,1154.5,2201.01,2618.04,2247.37,2924.9,4408.82,5009.59,7024.43,7546.53,8472.05,8584.78,7274.85,7951.28,7711.96,5431.77,7189.44
GREENCORE GROUP,IE0003864109,538.57,414.01,536.4,524.35,483.76,767.7,838.09,816.45,1193.04,1268.65,182.71,5.76,338.46,422.58,589.22,1742.93,2091.83,2177.22,2211.28,1790.0,1180.8,1296.52,1118.16,923.39,479.47,609.27
KERRY GROUP 'A',IE0004906560,2175.58,1964.59,2147.34,2476.55,2247.67,3482.27,4436.07,4172.53,4978.47,5368.45,3359.68,5555.64,6364.31,7460.89,9736.51,12920.52,12786.62,15276.85,13513.03,17957.08,18382.64,23628.49,21437.66,20902.45,16776.18,15277.34
