NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
ASTRAZENECA,GB0009895292,810.96,668.13,880.78,974.82,697.61,1034.81,842.84,1037.87,1354.82,935.68,974.11,1149.44,1349.16,1373.48,1454.35,2056.2,2309.04,2099.3,2040.29,2574.8,2954.45,4141.78,4279.41,4972.7,5732.94,6100.69
PAGEGROUP,GB0030232317,,,,125.78,95.14,211.81,224.8,307.82,608.19,289.4,243.84,385.94,621.1,475.13,476.67,579.28,562.69,465.14,453.57,651.18,550.5,615.03,623.12,825.13,644.92,703.43
BT GROUP,GB0030913577,2638.4,2936.42,1822.61,880.59,771.04,908.65,1154.32,1144.97,2015.74,1566.52,593.8,782.18,1202.79,1441.39,1838.43,2899.77,3143.71,3294.66,1901.87,1750.91,1655.39,1215.19,1035.85,1606.09,1041.65,920.29
MARKS & SPENCER GROUP,GB0031274896,14142.53,10073.91,8952.46,14024.3,14013.8,14806.24,19892.61,26470.77,44284.3,26337.01,13834.33,19052.3,22112.98,21963.43,24888.69,33646.21,33135.65,28027.06,20827.23,21017.56,20958.6,14650.81,11721.07,16495.79,11712.79,18863.86
BARCLAYS,GB0031348658,35388.38,35318.39,51683.41,50812.28,40256.73,69132.04,85200.55,86765.46,125931.14,75814.5,15143.21,41402.91,50311.73,38407.48,48213.48,51733.8,46504.86,30680.64,35342.92,34195.41,26457.64,31243.64,27542.74,38456.0,32614.36,27481.96
INTERTEK GROUP,GB0031638363,,,,,144.23,226.43,347.47,334.95,463.63,442.52,350.54,509.38,829.5,1019.13,1475.79,1426.44,1144.73,1254.38,1376.3,2182.33,2128.58,2565.57,2634.08,2455.68,1901.0,2013.96
BURBERRY GROUP,GB0031743007,,,,,170.42,294.15,328.78,340.84,615.51,379.69,208.41,462.95,961.17,1168.9,1110.52,1305.69,1514.73,998.31,1175.62,1301.22,1458.94,1625.17,1509.7,1639.46,1924.94,1112.63
NEXT,GB0032089863,50392.84,35035.81,58136.97,68514.79,70388.34,135889.99,171347.89,173445.01,242050.42,169078.07,116897.86,201565.31,224870.64,316094.69,480009.1,792769.25,876968.58,811167.2,418835.86,646117.47,617029.24,878137.66,1091033.56,1010774.38,865736.35,1164779.11
BLOOMSBURY PBL.,GB0033147751,297.21,1382.89,1449.42,1333.85,1432.26,2173.09,2917.94,3096.47,2076.58,1536.73,1095.35,1080.13,1048.9,1048.2,1086.61,1882.92,1566.9,1468.27,1482.15,1747.12,2316.04,2876.8,3390.62,4334.73,4727.23,5506.89
KINGFISHER,GB0033195214,9633.77,6040.04,6565.82,4868.01,4300.73,7203.06,8240.61,5808.66,7769.8,4256.23,3607.33,5417.12,7224.66,7825.51,8239.0,11505.13,10375.6,9690.57,8804.01,10685.78,6712.55,6603.44,9292.75,10550.69,8863.93,7633.64
ITV,GB0033986497,37659.66,36777.95,29515.53,16336.93,10996.77,29239.34,26108.34,23879.04,27314.26,18238.78,5831.32,11019.44,17878.07,16601.1,25416.33,48170.77,52708.71,58661.06,43198.33,42168.08,32079.75,35386.81,30678.46,31564.6,22627.37,16931.98
CHESNARA,GB00B00FPT80,,,,,,,204.09,292.73,394.69,371.21,238.89,465.67,618.46,466.51,633.94,1084.82,1051.84,1006.18,1019.66,1267.9,1082.9,1143.12,1070.14,1193.73,1121.85,1170.21
MARSHALLS,GB00B012BV22,15733.73,22625.0,25253.28,24329.48,24204.74,37771.84,51179.19,46310.59,65022.38,45894.59,10917.2,16081.0,23627.68,21110.09,23679.79,42114.81,57915.55,60533.0,59519.25,89798.9,109165.47,182082.86,155210.18,159785.11,76021.25,69486.84
HALFORDS GROUP,GB00B012TP20,,,,,,,238.78,237.9,312.63,230.76,183.13,292.69,338.75,285.97,320.59,453.53,445.19,371.33,323.45,353.08,237.66,187.46,354.02,378.6,235.06,227.05
SAINSBURY J,GB00B019KW72,14430.94,10958.98,13526.88,14523.87,10808.21,15125.67,16362.49,16785.69,32611.81,22836.19,16823.61,17576.31,23096.35,17975.06,20928.97,24366.54,18441.48,17030.53,16247.23,17149.11,19897.61,14574.74,18993.16,23269.32,20947.1,22335.7
NCC GROUP,GB00B01QGK86,,,,,,,258.71,278.26,387.57,451.16,316.34,385.79,631.94,953.94,917.06,1453.84,1432.25,1893.63,1037.28,1179.65,796.19,1410.5,1777.17,1240.09,1111.51,803.45
ADMIRAL GROUP,GB00B02J6398,,,,,,,235.4,356.3,805.76,780.31,582.85,806.9,1322.34,774.98,1039.75,1350.18,1402.76,1646.26,1648.1,1925.82,2212.53,2491.13,3639.16,3926.38,2903.91,3517.21
PAYPOINT,GB00B02QND93,,,,,,,230.76,575.89,676.73,699.58,392.54,342.17,362.55,605.72,910.91,1351.22,972.62,881.59,1113.5,1149.46,1195.43,1451.83,1054.55,1083.61,802.91,941.6
CENTRICA,GB00B033F229,256.63,391.0,473.83,446.74,356.74,547.57,669.81,767.51,1161.96,1038.86,768.14,834.58,1123.2,1061.22,1240.0,1248.49,1155.66,762.09,808.79,536.47,590.84,401.83,259.25,383.23,427.96,648.54
GRAINGER,GB00B04V1276,1112.15,1671.79,2322.69,3000.96,3870.69,7969.96,10179.32,12567.88,17121.63,9054.39,2146.39,4747.76,3947.81,4150.2,5299.79,9797.58,8326.65,8609.14,8272.57,10571.93,9600.55,12704.21,12091.29,13126.85,10362.16,11549.38
IG GROUP HOLDINGS,GB00B06QFB75,,,,,,,,270.59,469.37,605.49,373.87,550.34,763.49,818.82,842.1,1157.34,1292.62,1277.73,844.13,1435.25,1162.47,1359.17,1732.56,1848.11,1779.54,1691.82
ESSENTRA,GB00B0744359,,,,,,,,203.29,230.17,161.19,89.04,136.22,251.76,328.39,505.73,780.21,767.01,601.62,328.14,419.44,320.95,382.33,285.34,322.91,201.61,178.52
BUNZL,GB00B0744B38,18632.98,22139.45,31987.3,33217.56,30717.88,42043.95,47012.83,59548.93,71291.73,72280.92,52052.27,60143.89,79546.58,90422.46,119770.39,156374.04,201833.15,190418.46,195903.38,210772.35,240655.12,198740.12,254664.56,298626.34,302002.41,339972.88
RENTOKIL INITIAL,GB00B082RF11,92367.48,47816.14,39164.86,50144.49,42421.94,51720.61,42334.75,42394.94,51374.14,34979.99,12553.01,32356.77,29926.36,22153.39,26007.52,37623.49,35942.83,44614.46,58236.76,80394.44,94358.83,134626.46,145206.01,144920.59,126375.98,109494.74
HELICAL REIT,GB00B0FYMT95,48491.57,70768.45,96188.95,86312.04,109810.75,132464.1,225424.09,277525.32,446046.25,339057.52,227521.92,244549.44,228910.57,163919.61,190954.91,333035.64,327925.89,323654.11,215198.93,267202.96,270166.65,409140.5,320357.37,364296.65,317458.15,176501.53
STHREE,GB00B0KM9T71,,,,,,,,233.28,399.1,203.41,147.2,269.34,389.62,287.51,352.79,441.52,367.7,342.68,320.7,410.55,314.27,455.71,401.39,597.0,488.45,541.7
HIKMA PHARMACEUTICALS,GB00B0LCW083,,,,,,,,259.93,256.03,324.28,202.03,300.34,497.64,419.01,487.11,745.84,1430.15,1170.96,925.2,502.97,873.71,1008.71,1323.65,1152.37,899.15,1081.56
BRITVIC DEAD - DELIST.20/01/25,GB00B0N8QD54,,,,,,,,204.18,284.51,276.74,162.19,333.67,383.83,327.48,413.59,708.03,697.88,628.11,529.58,680.39,852.07,905.96,820.33,963.36,760.53,950.63
LONDON STOCK EXCHANGE GROUP,GB00B0SWJX34,,,146.16,205.63,196.37,249.94,398.45,514.23,993.16,1283.06,274.45,416.5,624.12,671.87,912.17,1497.28,1877.89,1770.51,2085.51,3038.74,3264.93,5879.63,7258.8,5498.08,5200.04,6496.92
QINETIQ GROUP,GB00B0WMWD03,,,,,,,,,209.04,198.39,129.63,109.49,116.33,123.21,181.07,211.49,174.1,198.24,217.58,180.2,259.7,331.73,289.55,250.37,288.32,341.48
RESTAURANT GROUP DEAD - DELIST.22/12/23,GB00B0YG1K06,1389.05,1571.37,1083.9,1295.8,1391.56,2609.28,4243.92,5410.44,12895.31,6129.7,3766.35,7050.25,11182.07,11708.99,15484.41,26484.49,29402.55,20920.2,10856.0,10882.95,8318.92,7248.93,5715.68,6191.83,2023.01,
UNILEVER (UK),GB00B10RZP78,40521.3,24941.2,36637.01,39076.83,41256.37,50872.63,51943.13,57188.43,72858.71,83139.78,56755.08,82091.68,88586.28,101126.54,128521.98,130842.9,149523.28,154779.51,150829.93,205527.03,212807.13,246316.12,228817.04,226835.47,222524.21,230752.48
IP GROUP,GB00B128J450,,,,,,317.42,483.35,385.21,487.14,335.41,133.27,156.44,106.2,294.34,362.58,530.25,687.22,444.72,411.92,303.76,250.57,156.25,264.1,242.45,147.59,122.23
ASHMORE GROUP,GB00B132NW22,,,,,,,,,338.1,308.73,126.52,238.46,426.16,452.69,438.55,439.9,390.36,283.43,375.28,580.77,554.51,781.64,724.26,442.24,420.64,374.02
SAVILLS,GB00B135BJ46,213.73,360.46,505.16,310.41,287.19,1043.04,1672.81,3128.6,4638.76,1940.34,1335.2,1826.79,2311.16,2259.12,3454.43,4454.7,4984.69,4788.96,4901.32,6623.84,5447.48,8242.11,8201.5,9877.38,6848.14,7211.45
PZ CUSSONS,GB00B19Z1432,61622.5,73023.36,73414.66,156196.36,197041.86,294760.94,382584.82,394433.87,585820.92,649248.83,476633.1,712366.32,1081500.31,933744.42,1222963.74,1169798.59,972673.05,814117.32,815488.33,886794.02,546599.34,580671.04,870841.8,624686.94,653098.92,358317.13
SEVERN TRENT,GB00B1FH8J72,1092.76,612.13,850.65,913.05,1088.87,1361.43,1935.22,2320.56,3298.14,3276.06,2068.65,2352.52,3310.13,3577.32,4081.27,4859.78,5610.44,5650.72,5356.69,5099.42,5353.51,7124.92,7038.65,8824.71,8296.37,8076.11
MITCHELLS & BUTLERS,GB00B1FP6H53,,,,,,193.18,294.3,337.27,726.44,436.37,152.66,213.98,286.35,216.94,260.88,384.46,337.47,201.74,172.96,179.16,201.05,293.1,266.45,207.43,121.59,190.25
HOCHSCHILD MINING,GB00B1FW5029,,,,,,,,,214.03,206.09,66.7,118.68,250.0,246.59,204.69,80.61,40.94,26.92,116.06,103.39,87.11,74.32,113.7,52.32,30.69,46.51
LSL PROPERTY SERVICES,GB00B1G5HX72,,,,,,,,,229.6,97.34,43.98,217.41,223.57,212.34,264.91,422.14,300.39,242.08,169.23,273.56,228.76,310.5,259.19,433.78,265.48,297.05
MARSTON'S,GB00B1JQDM80,12230.46,10527.18,12630.19,16089.82,17717.21,30258.74,43882.47,49471.94,82578.86,46600.39,18062.05,20250.62,27326.51,26914.87,38916.14,45737.9,44930.83,46091.64,36389.71,34580.18,30374.53,35658.12,36763.06,29226.25,13791.87,10737.37
WHITBREAD,GB00B1KJJ408,24836.45,12614.39,15952.48,17008.03,15710.66,28087.3,35493.95,42149.38,74985.79,56662.34,28789.82,52327.71,71639.89,69618.88,111339.43,174752.26,206261.91,153623.59,141687.38,154755.45,189199.93,183821.47,161180.09,146112.21,136011.45,167824.87
RANK GROUP,GB00B1L5QH97,6135.16,4926.99,5668.59,8550.75,9568.24,15506.86,14527.85,13592.74,13986.28,6119.23,2982.11,4610.73,7001.35,7688.41,8246.13,8276.42,10546.49,14626.97,10050.72,12725.4,8917.83,16824.55,8752.57,9441.55,4810.5,4228.29
DRAX GROUP,GB00B1VNSX38,,,,,,,,220.22,276.72,199.07,179.46,149.68,160.99,225.28,269.13,380.22,174.28,118.51,143.44,105.52,171.49,129.56,197.26,317.94,303.55,236.36
SMITHS GROUP,GB00B1WY2338,39457.46,28521.31,26991.63,25386.92,29375.24,33578.96,48661.56,51909.43,69783.71,60270.77,43106.05,55366.57,80040.19,59260.95,74684.23,93882.14,76478.12,59585.49,86748.86,100484.27,92082.31,111579.92,103674.36,108689.32,113982.11,113067.95
FERREXPO,GB00B1XH2C03,,,,,,,,,,360.63,77.04,232.02,548.13,438.72,329.11,217.13,73.21,29.62,194.27,395.04,376.05,227.73,574.06,619.98,305.85,200.61
ANGLO AMERICAN,GB00B1XZS820,249.39,526.69,587.57,665.13,593.29,944.42,1044.5,1605.92,2259.91,2580.2,1033.14,1677.63,2608.96,2196.38,1498.61,1235.37,921.87,294.6,929.3,1312.31,1525.38,1666.67,2251.88,3284.76,3128.2,1783.89
3I GROUP,GB00B1YW4409,416.75,664.97,823.77,444.54,356.1,517.71,606.81,741.07,1048.95,854.12,181.65,320.33,412.58,261.97,374.72,562.75,675.34,590.13,887.08,1347.73,1273.95,1664.02,1873.14,2185.72,2447.28,3791.03
CAPITA,GB00B23K0M20,11143.96,16973.52,23570.2,19500.1,10864.12,16052.08,22936.43,25544.13,44830.52,43837.86,37257.98,40893.54,41196.91,39347.33,50587.04,67631.31,75074.08,69282.16,28016.43,13203.43,11463.82,15203.75,4231.85,3319.54,2660.06,1796.26
RECKITT BENCKISER GROUP,GB00B24CGK77,17880.27,12642.4,17983.34,20678.51,24280.51,36585.88,44892.34,51527.93,76347.37,80449.56,64513.3,82306.18,96185.29,96674.94,123127.29,150719.17,171984.27,181440.74,186268.11,195573.28,168169.32,191472.41,196858.5,190317.59,170706.16,186470.07
SEVERFIELD,GB00B27YGJ97,865.31,797.48,729.9,903.78,912.23,1550.92,2621.28,4976.1,9752.4,5634.55,2888.29,4465.76,5645.95,4779.68,1856.0,2827.3,3027.79,2450.02,3000.92,3381.14,2901.12,3891.97,3529.13,3572.46,3030.89,2961.09
RELX,GB00B2B0DG97,17619.44,16068.19,19672.99,17371.27,16519.75,19351.19,21291.11,21771.0,28098.95,27344.47,19578.62,19650.63,24809.46,23713.9,31994.85,43980.79,55451.83,53984.07,59259.14,69637.0,75908.35,94879.39,90309.41,114256.69,109774.18,159251.24
PARAGON BANKING GROUP,GB00B2NGPM57,48.33,37.11,57.77,67.18,49.42,119.79,145.87,220.37,229.13,33.46,8.85,28.79,40.59,40.41,63.6,83.93,97.14,68.27,82.11,108.14,90.66,121.67,114.59,147.42,139.93,175.14
WH SMITH,GB00B2PDGW16,29814.36,15733.95,23889.68,25431.07,17482.35,21186.11,29145.89,30613.57,50402.09,43270.36,34651.84,52121.98,53643.37,62777.22,84926.76,138073.28,167078.51,218075.65,177230.05,249777.82,236066.41,291197.51,216237.02,207701.51,189621.76,151625.29
UNITED UTILITIES GROUP,GB00B39J2M42,1025.31,742.89,783.53,865.99,1022.11,1210.33,1776.15,1872.65,2565.92,2401.23,1605.02,1700.2,2028.37,2218.48,2759.9,3061.0,4025.82,3692.14,3314.34,2977.41,3420.26,4261.36,4306.25,5087.93,4919.44,5255.16
DE LA RUE ORD,GB00B3DGH821,11345.47,13152.22,18887.21,18595.2,15133.08,20041.99,26043.79,29956.44,49588.67,70197.29,58179.35,62567.49,50324.88,71644.32,73323.89,63525.49,42742.9,34243.91,43205.75,52390.79,35602.92,11712.71,16542.99,12391.77,5987.05,8283.88
BODYCOTE,GB00B3FLWH99,17099.58,12403.92,11492.01,10105.1,4707.86,10083.92,14631.44,18622.86,24880.2,16986.82,8879.57,12933.44,25268.83,27393.04,41585.17,62177.04,62234.29,47960.67,53174.14,82945.1,66089.22,78637.39,71624.06,76807.65,60296.91,63162.75
ZIGUP,GB00B41H7391,18792.13,20424.6,21069.56,24920.49,22674.01,39171.56,64670.21,72353.36,86573.48,55786.41,5408.38,7248.01,10875.29,8726.73,11691.94,21754.02,21859.71,12085.82,17150.75,14468.76,13714.45,10442.34,11655.93,16758.06,17337.77,16081.21
CHEMRING GROUP,GB00B45C9X44,58231.57,91217.63,108168.03,126378.79,102198.55,201869.18,208702.47,508242.76,1011851.47,1280913.85,982918.09,1429144.39,1683421.18,998208.71,712962.78,683879.19,559907.91,406434.76,459659.86,516565.52,377476.34,752308.97,839445.83,778526.06,707353.72,981276.89
WOOD GROUP (JOHN),GB00B5N0P849,,,,,120.13,128.59,149.11,228.4,304.07,408.84,174.23,296.94,537.89,616.0,738.48,629.31,553.0,562.89,661.56,584.49,454.16,356.27,303.16,225.05,124.35,142.56
SEGRO,GB00B5ZN1N88,17697.64,16900.98,23651.95,19641.46,19760.44,32664.14,43052.61,45655.04,73360.89,46530.53,11093.28,18173.33,20485.85,15057.65,17444.8,27194.18,31456.07,31419.1,31260.24,44889.0,49795.46,71140.58,82258.17,110537.13,66904.34,72010.86
INCHCAPE,GB00B61TVQ02,17018.49,14856.83,18138.23,36863.8,45470.06,114379.34,169275.61,187223.25,303362.68,199205.14,18730.19,72060.56,112433.76,105100.55,146129.98,192386.38,223581.64,207098.05,193331.43,214912.89,172512.44,200703.78,229846.11,274699.43,275561.49,224509.75
ROLLS-ROYCE HOLDINGS,GB00B63H8491,434.01,339.0,323.04,244.53,172.98,437.8,676.6,1076.38,1382.23,1217.02,745.56,1182.3,1681.5,2069.34,2594.07,3328.88,2460.42,1391.35,1607.73,2152.31,2222.73,1710.84,722.86,877.19,727.23,2287.63
GREGGS,GB00B63QSB39,4706.09,3396.03,4670.12,5544.11,6421.98,7581.75,10252.29,10284.47,12568.83,12082.49,7523.97,9451.61,12345.17,13885.06,12754.57,14638.5,23279.78,27239.59,24781.43,35641.17,42566.26,62882.55,62001.49,77344.33,73675.7,77435.18
WORKSPACE GROUP,GB00B67G5X01,286.71,491.28,680.32,720.78,687.09,1216.81,2006.94,2408.5,4662.86,2402.26,122.67,225.97,283.28,284.99,385.57,728.11,985.42,897.51,789.22,1148.94,1095.41,1468.69,965.85,1043.08,641.14,687.74
BARR (AG),GB00B6XZKY75,16109.67,14882.18,13942.93,16503.64,18507.4,32161.92,46601.23,50052.39,82241.71,73654.52,57665.09,84422.55,124816.3,139220.44,183306.52,222454.7,217974.75,169427.62,149599.62,216780.96,236550.46,190711.86,171896.96,181419.1,170135.99,186651.41
EVRAZ SUSP - SUSP.06/12/23,GB00B71N6K86,,,,,,,,,,,,,,198.97,136.68,40.65,87.67,29.58,91.55,168.29,273.85,232.2,361.36,373.12,,
EASYJET,GB00B7KR2P84,,,194.96,243.64,133.8,218.6,154.81,239.14,484.54,296.82,166.42,228.81,231.91,266.92,558.66,1074.68,1030.03,897.23,484.53,1034.5,774.15,938.85,567.54,521.39,344.86,424.67
VESUVIUS,GB00B82YXW83,9881.34,16353.89,13176.64,5912.89,2636.31,6815.9,5506.29,6589.62,9907.64,8271.27,1599.29,3680.27,6102.48,5532.32,7143.6,9306.83,9042.78,5973.24,8281.12,11617.63,11277.8,8807.07,10606.83,9795.63,8242.99,10907.33
THE SAGE GROUP,GB00B8C3BL03,16396.23,64903.82,24107.25,15106.9,9788.58,17414.07,18667.02,22761.73,26935.17,21991.52,14208.6,19522.95,27263.9,28013.7,30659.18,42378.52,47297.97,57015.9,52807.03,67957.23,58755.95,72988.99,60959.72,73795.44,73865.64,118593.44
COCA COLA EUROPACIFIC PARTNERS,GB00BDCPN049,635.24,541.56,408.88,322.96,408.29,457.2,456.94,386.74,412.38,478.29,262.25,425.53,809.46,867.78,1137.65,1477.21,1442.51,1626.04,1749.41,1934.94,2508.95,2879.78,2783.1,3256.64,3199.09,4047.14
IMI,GB00BGLP8L22,7910.96,7245.27,8431.26,8350.48,9635.76,16628.81,20902.01,24946.74,30375.03,21271.54,13885.33,27655.76,49459.94,51397.83,68281.08,91098.38,82673.79,47289.69,63136.28,77049.03,55771.63,68061.96,85035.53,108299.19,91775.92,110368.28
VODAFONE GROUP,GB00BH4HKS39,3835.63,5764.06,3547.92,2239.1,2055.12,2823.21,3011.0,2413.71,3737.67,4330.76,2821.39,3213.85,4473.7,4687.79,4826.89,6864.21,6851.47,6101.34,5142.83,6647.38,4443.03,5130.47,5078.91,5462.3,3466.67,2811.35
INFORMA,GB00BMJ6DW54,209.62,356.85,305.89,125.6,86.7,261.7,321.46,366.58,552.8,350.64,201.12,317.32,475.2,446.88,536.3,632.22,607.14,704.22,733.12,860.75,828.76,998.69,692.97,727.26,777.7,986.21
DIGNITY DEAD - DELIST.25/05/23,GB00BRB37M78,,,,,,,294.8,370.66,557.43,571.88,397.71,439.79,489.56,575.07,901.73,1162.6,1391.89,1615.69,1490.67,511.29,465.56,361.34,400.26,461.42,336.03,
COMPUTACENTER,GB00BV9FP302,152.23,329.39,83.09,71.73,67.49,130.82,91.21,80.92,95.93,56.01,32.59,87.46,144.67,133.57,158.55,240.02,240.92,270.4,234.59,385.11,347.33,635.97,811.79,968.66,745.49,1024.56
ROTORK,GB00BVFNZH21,36026.28,25127.15,28447.15,30019.96,28892.07,48391.64,61944.76,98231.67,132291.56,135571.33,95168.47,173135.45,242390.0,283299.6,409170.33,386612.23,355172.22,236813.42,328139.54,429381.63,386890.35,435290.66,512492.76,515220.83,457363.24,476696.47
SPIRAX GROUP,GB00BWFGQN14,24453.75,17214.97,17394.11,17389.62,21731.76,37895.35,48414.8,64095.39,77076.97,70513.62,52214.58,85145.28,134079.46,149783.92,174489.96,225940.07,236363.07,210331.69,285928.68,406086.64,450866.35,632472.26,832229.14,938205.11,792029.85,703330.21
BEAZLEY,GB00BYQ0JC66,,,,,225.8,247.54,232.52,263.2,450.11,526.83,288.69,299.05,380.85,496.86,704.27,1099.01,1220.38,1491.15,1683.99,2398.27,2239.39,2636.97,1744.94,2280.81,2834.17,2538.6
PRIMARY HEALTH PROPS.,GB00BYRJ5J14,186.87,217.64,288.06,315.5,405.43,650.67,920.43,1169.73,1661.13,1061.59,778.92,954.26,1161.85,1243.15,1415.79,1552.2,1650.85,1824.2,1692.0,2071.29,2098.78,3001.86,3033.42,2878.19,2221.05,2078.56
INTERMEDIATE CAPITAL GP.,GB00BYT1DJ19,469.97,509.97,830.32,707.12,849.41,1521.9,1590.09,1894.71,3033.27,2611.7,546.33,924.63,1447.6,1250.55,1624.39,2144.13,2468.17,2615.22,3060.9,5430.26,4835.79,8606.82,9646.02,10119.85,7359.23,10194.38
JOHNSON MATTHEY,GB00BZ4BQC70,8261.46,13354.57,16681.94,14011.02,14711.98,20808.19,23687.37,32899.87,42102.72,49660.08,22755.42,33390.92,46488.15,53392.45,54419.19,81851.6,80409.02,55551.64,66574.4,79387.24,68808.92,62588.19,73636.29,46142.58,55588.55,41701.57
CRH PUBLIC LIMITED,IE0001827041,,,,,,153.65,194.16,237.67,306.3,277.66,196.18,206.39,206.82,204.97,211.02,272.75,286.11,285.89,402.41,399.07,355.81,476.99,522.47,699.03,611.25,1053.65
DCC,IE0002424939,540.51,532.1,676.84,641.87,717.99,1039.53,1594.46,1610.11,2403.41,1803.97,1216.1,2178.05,2569.89,2257.26,3260.49,4297.5,5483.59,7178.49,8285.14,9872.81,8513.31,8439.01,8383.59,9626.06,6389.1,8674.72
GREENCORE GROUP,IE0003864109,385.34,298.06,295.2,311.91,337.07,526.03,567.08,580.67,834.39,820.84,162.29,321.48,308.85,267.44,468.64,1144.84,1338.67,1560.42,1073.44,961.03,930.76,1136.68,618.24,646.41,385.14,466.06
KERRY GROUP 'A',IE0004906560,2188.57,2031.02,2289.03,2421.62,2242.64,3364.71,4354.12,4004.27,4872.01,4814.73,3562.99,5442.66,6716.29,7577.18,10436.93,14109.09,14767.79,16485.68,14567.09,21693.78,21398.38,26961.79,28874.67,26504.75,19974.54,19015.18
KINGSPAN GROUP,IE0004927939,1462.83,1800.59,2371.78,1578.69,1119.41,3645.48,6466.7,9106.91,17332.18,8074.07,2378.15,5656.95,6474.92,7011.62,8490.81,13950.36,13613.66,18037.43,22112.66,34688.6,33327.18,49778.87,55977.24,76770.2,53985.5,66252.02
ACCENTURE CLASS A,IE00B4BNMY34,,,,181.28,99.6,150.49,169.87,215.41,263.7,226.09,229.14,285.83,378.31,424.55,546.31,617.87,693.12,794.99,949.79,1296.9,1320.81,1830.53,2228.05,3057.25,2596.86,3358.98
EATON,IE00B8KQN827,2075.02,2124.76,2588.24,2743.35,2701.82,4738.13,5624.5,5527.23,6669.78,6961.89,4024.21,5768.66,10437.68,10097.02,11884.86,14625.84,14913.28,12044.32,16067.94,19272.77,18652.58,25779.74,31872.31,40016.37,44806.79,75660.06
WILLIS TOWERS WATSON,IE00BDB6Q211,,,,162.95,164.46,227.39,243.81,224.35,271.28,221.25,161.06,204.46,281.88,301.54,288.9,348.61,377.45,372.08,409.23,529.39,556.43,728.67,787.07,839.75,925.62,996.59
PERRIGO,IE00BGH1M568,78.26,78.8,86.41,96.78,102.78,160.84,154.01,138.82,150.68,313.4,223.91,417.95,662.1,886.15,997.09,1363.94,1410.83,1354.32,736.31,835.59,449.0,588.1,430.4,377.77,384.11,346.95
ENDO INTERNATIONAL DEAD - DELIST.02/05/24,IE00BJ3V9050,,,53.06,80.0,76.65,189.39,169.22,220.41,250.86,204.82,192.0,159.76,285.47,289.55,244.41,567.27,650.53,439.75,98.04,52.73,81.55,52.08,71.84,25.63,0.76,0.01
PENTAIR,IE00BLS09M33,17208.44,16725.34,13326.3,15869.15,17366.0,26506.79,42443.83,38189.86,33315.11,35203.85,27935.29,33701.89,43314.79,44632.95,59853.93,91870.06,78726.0,57966.3,74534.94,89819.25,81208.0,88157.69,113433.9,125182.0,122110.4,159307.1
MEDTRONIC,IE00BTN1Y115,11987.56,13564.12,14134.9,13291.78,12244.31,13590.23,15418.24,15697.59,15410.15,13804.23,9912.75,12653.76,12291.63,12967.41,15292.84,18566.32,25331.67,25823.58,26956.87,29449.74,32909.96,44955.37,45794.48,40283.65,35255.35,36700.72
PERMANENT TSB GHG.,IE00BWB8X525,786.07,407.75,622.53,580.44,620.55,1003.54,1098.15,1302.01,1833.06,1031.34,203.94,391.22,123.14,6.6,4.33,10.56,5.97,3.91,2.66,2.56,1.74,1.08,0.95,1.87,2.23,1.7
JOHNSON CONTROLS INTL.,IE00BY7QL619,832.93,865.72,1326.72,621.91,340.71,624.15,770.17,569.73,735.68,602.23,368.07,540.25,742.84,821.11,1033.42,1436.27,1461.57,1258.25,1616.49,1511.47,1403.53,1692.11,2230.25,2962.25,2939.14,2542.44
RYANAIR HOLDINGS,IE00BYTBXV33,172.41,289.49,538.54,531.12,655.87,630.94,819.29,864.68,1497.08,941.3,836.61,879.43,1046.79,1157.25,1690.3,2185.11,2488.43,3450.81,3448.76,4591.97,2911.59,3968.95,4326.88,4498.22,3731.35,4968.43
BEZEQ ISRAELI TELECOMMUNICATION,IL0002300114,56.84,104.25,83.08,68.07,49.25,63.87,69.91,75.8,105.48,137.11,129.24,229.29,284.84,203.4,178.21,283.67,341.54,453.18,410.6,391.5,231.75,200.9,266.15,454.74,444.12,401.64
NICE,IL0002730112,49.59,145.53,40.23,33.54,19.5,54.32,70.32,109.28,146.3,131.9,92.48,129.34,151.16,159.81,164.17,173.87,249.03,270.2,322.46,411.47,529.88,811.71,1291.82,1217.3,1028.57,1033.93
ICL GROUP,IL0002810146,32.23,42.73,44.82,43.1,40.83,66.9,113.88,180.31,285.9,649.08,462.22,730.17,1035.7,719.03,936.02,638.48,613.2,360.56,403.31,367.08,516.93,399.95,535.53,994.91,881.87,556.75
ISRAEL CORPORATION LTD.,IL0005760173,307.11,571.12,597.81,423.43,257.86,608.89,867.26,1438.36,2172.7,4451.7,1473.05,3307.69,5378.06,2918.79,3275.54,2472.28,2499.98,1251.84,1408.73,1297.0,2200.72,1313.74,1625.81,3477.94,3012.15,1906.64
FIRST INTL.BK.OF ISR.,IL0005930388,83.26,158.03,131.24,110.78,42.53,123.19,154.38,197.59,263.6,260.87,139.94,345.9,324.6,234.0,324.72,387.18,313.95,291.14,399.71,603.14,686.0,861.51,823.85,1367.81,1358.93,1467.53
LEUMI LTD.,IL0006046119,42.15,70.18,72.29,61.53,30.51,69.41,112.36,137.91,160.32,217.13,99.09,201.12,224.62,159.77,174.74,185.94,161.81,163.93,205.21,310.22,342.39,389.98,343.95,607.02,512.27,466.68
